time (s),thrust (m/s^2),acc (m/s^2),rotation rate (rad/s)
21.09,0.127811862,-0.20495509,-0.01604985
21.1,-1.616714969,0.272157208,-0.214424062
21.11,-1.883129779,-0.17170401,-0.15671048
21.12,-0.978348893,-0.181412669,-0.154393
21.13,-2.112166016,0.060480442,-0.404204778
21.14,-1.223874906,0.570441554,-0.65771981
21.15,-2.131225322,0.16800959,0.688633642
21.16,-1.929995847,-0.894581157,0.392406412
21.17,-1.623217692,-0.366303079,-0.288235395
21.18,-1.333920045,-0.104149104,-0.593617303
21.19,-0.231135711,1.342125974,0.0504021
21.2,-2.508773826,1.039970663,0.536426323
21.21,-0.298224104,-0.244243933,-0.64320587
21.22,-1.290415111,-0.576696059,-0.359504485
21.23,0.249595207,-0.809319269,-0.187954053
21.24,-1.613706781,-1.480043996,-1.403338041
21.25,-2.277195671,-1.327088094,-0.182803164
21.26,-0.287724468,1.334977423,0.451927836
21.27,-2.273785524,-1.064424791,-0.315440722
21.28,-3.090833969,0.939630352,0.280247259
21.29,-1.367237308,0.012956607,-0.24777376
21.3,-1.135858257,0.514253623,0.144305602
21.31,-1.402603965,-1.469670519,0.209574187
21.32,-2.41569763,-1.591401321,-0.181074403
21.33,-1.384330966,0.11162592,0.075042554
21.34,-0.724289103,-0.004106531,0.193574631
21.35,-1.117855817,1.073604011,0.643067035
21.36,-2.33722389,-0.482610426,0.406915685
21.37,-2.34041768,-1.437109878,-0.69700581
21.38,-1.701084847,1.311757669,-0.230286055
21.39,-1.993633709,0.686049778,-0.253635685
21.4,-2.001026256,0.907720327,-0.476651439
21.41,-1.713784592,0.033946687,0.037896015
21.42,-1.871458675,-1.010241765,-0.224765
21.43,-0.283328964,2.127105283,0.094092554
21.44,-3.087102668,-0.587492478,-0.587404395
21.45,-1.959302089,0.862086307,-0.429952004
21.46,-0.541068677,0.608111777,0.088212413
21.47,-1.608584809,-0.623012946,0.705578632
21.48,-0.727872946,-0.346698991,-0.388134438
21.49,-1.916226647,0.417756632,-0.579130963
21.5,-0.935095859,-0.726923062,0.320085077
21.51,-1.14148295,-0.145298805,-0.182938197
21.52,-0.622349977,-0.406743418,0.89792736
21.53,-2.314728721,-0.305500759,0.111836758
21.54,-0.75336112,0.270300061,-0.574893644
21.55,-1.648447631,0.952220531,-0.530975304
21.56,-1.345979877,-1.897670968,0.099694
21.57,-1.127542198,0.768183246,0.378901475
21.58,-1.162873644,0.140054231,-0.173088523
21.59,-3.840746199,0.544953207,-0.165370503
21.6,-0.748712209,-1.4800906,0.188749054
21.61,-2.416078858,-0.472938268,-0.211120225
21.62,-1.897165094,-0.394375261,0.667462594
21.63,-1.10586697,0.162531674,-0.536139076
21.64,-2.029076755,-1.181537867,0.60013967
21.65,-2.097689273,-1.1690946,0.32548619
21.66,-2.08572807,0.132945255,-0.041155865
21.67,-0.446376015,0.227199519,-0.426773366
21.68,-1.482661183,1.040900074,0.840355722
21.69,-0.649717183,0.291301974,0.413933739
21.7,-0.987382827,2.48926447,-0.702591244
21.71,-0.752203759,-0.404164542,-0.378158878
21.72,-0.260841166,1.03288696,-0.275671223
21.73,-1.570079909,-0.68022155,-0.559283598
21.74,0.832063019,0.376731449,-0.194936275
21.75,-3.155734407,-0.42259814,-1.356777021
21.76,-1.551087137,-0.703071151,1.008832908
21.77,-1.357282357,-0.085032536,0.759373925
21.78,-2.951395341,-1.339161692,-0.553483318
21.79,-0.616145432,0.210131108,-0.294352713
21.8,-2.345870066,-0.087882693,0.52494131
21.81,-1.858784026,1.690189628,-0.138671136
21.82,-2.234306339,0.595099893,-0.205517546
21.83,-1.271876792,0.109297869,-0.07562151
21.84,-2.379854752,-0.714382708,-0.665468388
21.85,-0.6474918,-1.397410027,0.78423516
21.86,-2.359772124,-0.406477182,0.855299152
21.87,-2.814643046,-0.140886033,-0.927737214
21.88,-1.78707106,-1.910172743,-0.269267137
21.89,-1.029026508,-0.834256631,1.521178648
21.9,-2.51225756,-1.126936356,0.212972581
21.91,-1.054223892,-0.123279429,0.202907086
21.92,-1.795713411,-0.658040609,-0.27387104
21.93,-2.423396924,0.599588277,-0.630476927
21.94,-0.587371847,-0.54491307,0.297966331
21.95,-1.270584601,-0.475486058,0.485813784
21.96,-1.422790774,0.200157593,-0.741448247
21.97,-1.116166265,0.649260862,-0.89149133
21.98,-2.326164587,0.018636994,-0.665506328
21.99,-1.89107585,-0.985338164,-0.042379777
22,-1.561533421,-1.281209732,0.054264061
22.01,-0.147265814,-1.785676008,0.09758613
22.02,-1.524871379,1.413833996,0.59040342
22.03,-1.424608575,-0.178791531,0.371905221
22.04,-3.128584636,0.357010598,0.081465762
22.05,-0.398666241,0.699818943,0.560780265
22.06,-0.330281624,-0.246465479,-0.149906431
22.07,-3.636868769,-0.396371164,-0.767750461
22.08,-1.381864189,-0.166323612,-0.55315678
22.09,-2.177971184,0.748830757,0.510183087
22.1,-0.985755792,0.564539469,0.255782699
22.11,-2.174750455,1.251002191,0.556227761
22.12,-1.892556558,-1.074466188,-0.01990514
22.13,-0.352376045,-0.688072518,0.321398533
22.14,-2.655674272,-0.047181609,0.355363917
22.15,-2.098827685,0.259039488,-0.020422423
22.16,-2.221943085,-1.128014684,0.143876311
22.17,-1.882358664,0.710104577,0.554491261
22.18,-2.303994757,0.483955864,-0.431099514
22.19,-2.044160522,-0.116690021,0.164081815
22.2,-2.596611415,0.869544252,0.501628794
22.21,-1.16723202,-0.329656454,0.109520286
22.22,-3.017577369,-0.098511203,0.295459663
22.23,-1.549470421,0.974517056,-0.430464176
22.24,-2.551679561,-0.330437818,0.134197231
22.25,-3.866513824,0.781775455,-0.33421071
22.26,-0.222920802,1.623371994,0.105430418
22.27,0.436490235,1.61021903,-0.2475116
22.28,-1.969904958,-1.627651549,-0.132189737
22.29,-2.304933486,0.243830032,-0.536511904
22.3,-3.018962654,0.184310133,0.464792599
22.31,-2.032128117,-0.106042069,0.345324245
22.32,-3.375533512,-0.210673206,-0.085368684
22.33,-2.115095455,0.641104462,0.025448103
22.34,-0.988791361,0.94301903,-0.077547125
22.35,-2.514722155,-0.488899408,0.557046511
22.36,-0.925380236,-0.592499526,0.083313682
22.37,-2.129967025,-0.48622962,-0.37032156
22.38,-3.039212019,-0.226580874,-0.198767327
22.39,-2.721475307,-0.689383266,0.958985402
22.4,-1.441480434,0.140909051,-0.128058181
22.41,-2.615925448,-1.46859555,-0.279556546
22.42,-1.532642698,-1.046005107,-0.59198819
22.43,-2.001011116,0.046552162,1.138052197
22.44,-1.447090526,1.257913916,-0.407635431
22.45,-1.332803546,-0.214101173,0.187300356
22.46,-0.762825156,-0.108122066,0.478261466
22.47,-3.119191106,-1.827349321,-0.179512055
22.48,-2.273466264,0.126330612,0.321936248
22.49,-0.519209558,-0.475414547,0.304063769
22.5,-0.711666343,1.364860277,-0.141085325
22.51,-1.288206968,-0.632585269,-0.557668447
22.52,-3.446042669,-1.253907739,0.228786351
22.53,-2.744298961,2.217475986,0.251411873
22.54,-2.316082623,-0.892521895,0.487366764
22.55,-3.410692836,0.847883908,-0.001217227
22.56,-2.664474294,1.757156542,-0.606719699
22.57,-2.062369512,0.308402664,0.01515789
22.58,-3.443901533,-0.298019082,-0.03770199
22.59,-3.242777848,-1.082371597,-0.564427521
22.6,-1.877375181,-0.523139064,-0.140821599
22.61,-1.132582354,-1.586389711,-0.596050387
22.62,-2.488230018,-0.51511623,0.560189435
22.63,-1.439898922,-0.245448782,-0.469041405
22.64,-1.687437562,0.170779921,0.386213594
22.65,-2.446131816,0.047209885,0.813865992
22.66,-2.434030066,-1.266659849,-0.170498733
22.67,-2.150156613,0.757274798,1.336880021
22.68,-2.031488201,0.230557612,0.231137125
22.69,-2.463004822,-0.769052374,-0.875477367
22.7,-1.619616872,0.596658023,1.137294404
22.71,-2.527565836,0.076347546,-0.441269372
22.72,-1.846830101,1.85545479,0.690548371
22.73,-2.874663028,0.518258607,-0.216613593
22.74,-3.367219916,1.186227069,0.761196006
22.75,-1.301800302,0.24235248,0.408923909
22.76,-2.883589858,-0.742465179,-0.551166851
22.77,-0.984985592,-0.98480775,0.130726783
22.78,-2.13155073,1.948967891,0.240648211
22.79,-2.766530869,-0.715931702,-0.223694755
22.8,-3.613423279,-0.890629962,0.441839186
22.81,-2.269120603,-0.82237456,-0.02857452
22.82,-2.978376353,-0.280770651,0.190316106
22.83,-2.055042734,-0.18627324,0.302153384
22.84,-1.40572196,1.003625149,-0.537559216
22.85,-2.798226573,-0.471795861,-0.620885242
22.86,-3.33945521,0.855619176,0.241590688
22.87,-2.579806685,-0.916650579,0.576826133
22.88,-0.867036983,1.641411815,0.215881547
22.89,-2.324048802,-0.296702642,0.538109055
22.9,-3.44984821,-0.012378256,0.322040189
22.91,-2.258069778,-0.184801184,0.472948667
22.92,-1.880126124,-0.452524785,0.009311001
22.93,-3.738623528,-0.185004841,0.374516487
22.94,-3.419364201,0.163364446,-0.473728843
22.95,-2.576573881,-2.165910588,-0.541819107
22.96,-1.776258628,1.620332816,0.522800912
22.97,-4.236351839,0.373195313,0.312419256
22.98,-2.207777712,-0.355745532,0.005816348
22.99,-3.829177035,0.115499952,-0.058759805
23,-2.545191847,-0.232239059,0.279144218
23.01,-2.886431103,-0.447355194,0.337934959
23.02,-3.241512155,1.668259309,-0.299985899
23.03,-1.204380503,1.330559602,-0.751273367
23.04,-2.348783521,-1.04421415,-0.462339421
23.05,-2.467670235,-0.739040007,-0.068311762
23.06,-3.682883385,0.882518255,0.425485635
23.07,-3.099597361,0.891444543,0.022737637
23.08,-3.894529763,-0.434195113,-0.005237119
23.09,-3.080351043,-0.616919887,1.12850261
23.1,-3.700002163,0.203288336,0.271807912
23.11,-2.243297638,-0.993588903,0.060518481
23.12,-2.10532542,0.973293803,0.581717029
23.13,-2.630826082,0.045432196,1.435618144
23.14,-2.669955777,1.613587352,0.412423769
23.15,-2.350537061,-0.247626277,-0.509806656
23.16,-3.607174349,-0.569073941,-0.002044119
23.17,-2.918717275,0.334639164,0.453008666
23.18,-2.73040028,-0.542864371,-0.011019669
23.19,-1.855170177,-0.17507386,-0.439021333
23.2,-2.791563896,0.817113034,-0.166575121
23.21,-2.730839112,0.198680439,0.120813881
23.22,-2.520951732,-0.900358639,0.01286207
23.23,-2.968409302,1.422049797,0.087076196
23.24,-2.570895745,0.722261099,-0.073939868
23.25,-1.375257197,-1.345621072,-0.290409827
23.26,-2.401575751,-0.020853072,0.188193603
23.27,-2.281479423,0.549272754,0.050910142
23.28,-1.938366216,-0.419675511,-0.680459061
23.29,-3.144729927,-1.859737304,0.077587139
23.3,-2.016198522,-0.259279711,0.124947182
23.31,-1.847892287,-0.078432757,0.435280971
23.32,-1.681970405,-0.528686635,-0.121649929
23.33,-2.261197331,0.562746171,-0.747442443
23.34,-3.473220743,-0.776868483,-0.068354663
23.35,-3.155154201,-0.123187443,-0.282738756
23.36,-2.187405703,0.422650611,0.144045472
23.37,-0.953995465,0.827158046,-0.127695633
23.38,-1.419977469,-1.329153176,0.404933269
23.39,-2.695185685,0.833183514,-0.3645698
23.4,-2.430321449,1.048057722,-0.497156274
23.41,-2.7594305,0.877277628,-0.085194743
23.42,-1.607730378,0.702596683,-0.448719265
23.43,-3.34334357,-0.70421736,0.836057545
23.44,-3.525117942,0.19902754,-0.103788809
23.45,-3.611441791,-0.056175405,-0.198892389
23.46,-2.174850228,1.252474168,0.339695336
23.47,-2.803173529,1.219005519,0.608439762
23.48,-4.031717078,0.572108168,-0.3852954
23.49,-3.592978344,-0.262772209,0.337336825
23.5,-2.821933214,-0.191581789,0.917212998
23.51,-4.384951498,0.087501836,-0.431100006
23.52,-1.708526476,-0.639190991,0.47090771
23.53,-2.645210746,0.196671824,1.481475453
23.54,-2.973156589,-1.498273678,-0.929604946
23.55,-3.626701727,-0.269174007,0.787920193
23.56,-1.146404082,-1.427787308,0.406210914
23.57,-0.470856875,-0.780931735,0.462372982
23.58,-3.458350411,-0.639587757,-0.588372215
23.59,-3.862671488,0.556789226,-0.339236133
23.6,-1.52084787,-1.164744743,-0.25438688
23.61,-2.274957485,0.462091905,-0.071042851
23.62,-2.717341928,-1.384587323,-0.234907983
23.63,-3.348619586,-1.754987576,0.416609387
23.64,-1.426472054,0.026478592,-0.396364676
23.65,-3.824505766,-0.468919672,-0.192315272
23.66,-4.84157065,-0.778673729,0.010275828
23.67,-1.363477786,-0.630502709,0.064240213
23.68,-1.425346519,-1.378679602,-1.042901199
23.69,-2.740459277,-0.668349624,0.018260072
23.7,-2.420867722,3.129567872,0.008663389
23.71,-1.7374962,-1.097052219,0.636707354
23.72,-2.817918593,-0.102398103,0.128102107
23.73,-3.743973248,0.077400994,-0.409676951
23.74,-2.016593587,-1.120205457,-0.581728718
23.75,-2.067141798,0.43868522,-0.059714545
23.76,-0.585409417,-0.599683692,0.324370692
23.77,-2.458604089,0.195228234,0.611302681
23.78,-2.608592618,-0.405385297,0.008642551
23.79,-3.598247345,-0.720560845,0.299130421
23.8,-2.181119873,0.29608777,-0.399601981
23.81,-3.932453704,0.888579631,0.033006127
23.82,-1.560389682,-0.141123005,-0.589046596
23.83,-0.861907794,0.866391195,0.293513164
23.84,-3.441224953,-0.179544572,-0.09810819
23.85,-2.523625983,-0.493443191,-0.667027695
23.86,-1.647247923,0.378164446,0.389469899
23.87,-4.287167948,0.50169292,-0.27800289
23.88,-2.318739084,1.646464032,-0.114436796
23.89,-2.270083733,0.77948019,-0.061873778
23.9,-4.105627098,0.399556185,0.2532366
23.91,-2.974678606,-1.081812689,-0.249176537
23.92,-3.242918173,-1.19662755,0.368297918
23.93,-3.018049603,-0.448239074,-0.750259171
23.94,-2.382817519,-0.145166573,-0.710196974
23.95,-3.786098741,-0.10242612,0.311948985
23.96,-2.843812616,0.287965045,-0.087334602
23.97,-3.476679864,0.892597064,0.395305216
23.98,-2.147373298,-0.841742403,0.047826397
23.99,-3.84209405,-0.383655523,-0.051395718
24,-2.622080712,1.88042767,0.12282263
24.01,-3.540156284,-0.170542989,0.824360637
24.02,-3.377836532,-0.150168767,0.460142398
24.03,-2.895803567,-0.233383432,1.32100848
24.04,-2.757624701,0.232599344,0.072986694
24.05,-2.98753958,0.874296428,-0.010766777
24.06,-3.208828817,-0.919233593,0.11704249
24.07,-2.024720975,-0.700164345,0.289250868
24.08,-3.044020172,-0.665037271,-0.269148152
24.09,-3.154010198,1.227017801,-0.050094338
24.1,-3.804610341,0.018900256,-0.214603792
24.11,-4.541867115,1.227980981,-0.483007276
24.12,-3.091477412,-0.745610962,0.092260834
24.13,-3.258285444,-1.734488286,0.298736231
24.14,-2.182443166,-0.216157244,-0.240970381
24.15,-1.763336456,-1.560386108,0.644875733
24.16,-4.115440428,2.054996801,0.817483526
24.17,-3.434654369,-0.316378218,-0.055361238
24.18,-1.863223747,0.207415515,0.296304638
24.19,-2.559134267,-0.904134243,-0.647118489
24.2,-2.171436891,1.132071576,-1.099687536
24.21,-2.670781294,-1.032223608,0.034772577
24.22,-2.714508434,-0.434311914,-0.449147204
24.23,-2.447283687,-0.175851858,0.456400521
24.24,-1.959367879,-0.818527558,-0.348418879
24.25,-1.839023819,-2.002413766,-0.819990593
24.26,-3.437088618,-1.854015195,0.04861356
24.27,-3.165678461,-0.350706853,-0.620391456
24.28,-3.291426395,-0.242952574,-0.371920228
24.29,-1.602996396,0.844405413,0.945578755
24.3,-4.772922746,-0.258947399,-0.585629237
24.31,-4.057070488,-0.724080929,0.570048278
24.32,-2.45738647,1.431176829,0.383005168
24.33,-2.283250387,-0.414715078,-0.832917215
24.34,-3.89626316,-0.639456633,0.214845086
24.35,-3.597082442,-0.340354337,-0.337075724
24.36,-2.346726212,0.45049055,-0.295168239
24.37,-1.765914421,0.395661399,0.482968588
24.38,-3.700743896,0.665001648,-0.669807254
24.39,-1.855469584,1.269765948,-0.132234536
24.4,-2.622476947,-0.599606096,-0.057591798
24.41,-2.097255073,-0.238259307,0.389906505
24.42,-1.321996165,-1.643838735,0.186677498
24.43,-1.628665834,-1.431393861,-0.957955881
24.44,-2.34362082,0.884897459,-0.396052959
24.45,-4.408857688,-0.251633624,0.574560457
24.46,-3.425526833,0.696746211,0.229497314
24.47,-2.928417613,1.418843939,0.572199319
24.48,-2.090322442,-1.374313527,0.244116821
24.49,-3.859687363,-0.441933992,0.198164087
24.5,-2.395200335,-0.286965431,1.167803585
24.51,-1.00703537,0.025120323,0.099320323
24.52,-3.467675302,1.256990265,0.763686501
24.53,-1.934962433,0.71700783,-0.517719486
24.54,-2.197944132,-1.146067605,-0.624855653
24.55,-1.569984818,0.731644245,1.442672457
24.56,-2.771403355,0.798288277,0.672972113
24.57,-2.566574431,-0.730178275,-0.260526651
24.58,-2.670625496,0.555838821,-0.104039494
24.59,-2.480827125,-1.100032182,0.971861174
24.6,-2.437422728,-0.328837527,-0.098012033
24.61,-5.141765709,-0.125011522,-0.01457172
24.62,-2.340990083,-0.293029223,-0.240862046
24.63,-3.916445633,0.157182049,0.576994699
24.64,-1.700685153,-0.722503009,-0.414131385
24.65,-1.825602241,0.898433004,-0.672787297
24.66,-2.572420213,-0.034052295,-0.108929382
24.67,-3.230627187,-2.120549241,0.127617412
24.68,-2.402783106,0.267633015,-0.131584039
24.69,-2.002394058,0.038675759,0.250438199
24.7,-0.956905485,0.544420067,-0.259705589
24.71,-3.594765581,-2.253047056,-0.229932846
24.72,-3.482367956,-0.592572796,0.948621032
24.73,-2.228167243,-2.757145082,0.222444617
24.74,-2.632615683,0.71863052,0.528416222
24.75,-1.610275859,0.738731503,-0.798037707
24.76,-2.457183883,1.540388774,-0.320394613
24.77,-2.328776819,-0.401840908,0.050951959
24.78,-1.898913456,-1.490438152,0.505949951
24.79,-1.912314779,0.484428718,-0.628661165
24.8,-2.503207024,0.2536056,0.042233258
24.81,-2.233049702,-0.853638323,0.476544838
24.82,-2.734110202,-0.743279074,-0.195555166
24.83,-1.814391875,0.068072759,0.475060817
24.84,-1.48438978,1.134539683,-0.3070763
24.85,-1.131981728,0.367944979,0.276090284
24.86,-1.928256834,1.175033064,0.632832029
24.87,-1.87306333,0.789043194,0.305852343
24.88,-2.256467089,-0.574400164,0.053532437
24.89,-2.868019372,1.16956222,-0.325016731
24.9,-1.77497493,1.086564074,-0.61301534
24.91,-1.595441474,0.787081643,-0.069619513
24.92,-1.70806507,1.316897097,-0.222244694
24.93,-3.520722355,-1.903668225,-0.717362749
24.94,-2.977214934,0.095145319,0.262440353
24.95,-3.554074173,-2.011483059,0.00904936
24.96,-3.224992368,-0.636265817,0.132429428
24.97,-2.140097361,0.712768443,0.231095556
24.98,-1.632847355,-1.029082082,0.711807597
24.99,-2.417685142,0.095145968,0.359518266
25,-2.329544531,0.112025849,0.140780177
25.01,-3.457509247,-0.028951709,-0.532936329
25.02,-2.072112275,-1.127512427,0.019316706
25.03,-1.51552847,-1.601993519,0.358029109
25.04,-3.317716058,-0.465289431,-0.490991451
25.05,-2.468619007,0.289881963,-0.308950912
25.06,-2.821231082,-0.901288216,0.385658474
25.07,-2.033007358,-0.196611231,0.880608564
25.08,-1.96234529,1.838580271,0.361876558
25.09,-3.327024092,-0.495250569,-0.373820203
25.1,-1.303408732,0.795295419,-0.570679502
25.11,-2.195733491,-0.578846782,-0.16143443
25.12,-2.340245878,0.267413936,0.302249829
25.13,-1.160363581,0.433241191,-0.038563573
25.14,-1.287073359,-1.106888885,0.689656471
25.15,-3.362836765,0.345519661,-0.395183084
25.16,-2.818121557,-0.577231888,0.208000728
25.17,-2.835046333,0.831417182,-0.196680027
25.18,-1.273804716,-0.42215796,0.259518424
25.19,-0.838440368,2.005286727,0.317624778
25.2,-2.310514394,0.850160136,-0.316769911
25.21,-3.312102073,-0.671659372,-0.281781048
25.22,-1.837819288,-1.587815232,0.071653679
25.23,-1.129052622,0.02304124,0.024171466
25.24,-1.848363786,-0.139667642,-0.259392824
25.25,-1.565376603,-1.634570797,0.177295321
25.26,-1.922321528,0.86031426,-0.938293031
25.27,-1.423374243,1.340146729,-0.197651065
25.28,-0.010661457,0.42415861,1.239316051
25.29,-1.664503235,0.110089351,-0.222003555
25.3,-2.061352902,-0.631764602,0.825093636
